"","local_site","location","year","date","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP"
"345","GL5","OUTLET",2012,2012-05-15,NA,26.11,NA,3.85,22.26,NA,0.13,NA,0.13,NA
"346","GL5","OUTLET",2012,2012-05-22,NA,33.88,NA,4.03,29.85,NA,0.19,NA,0.12,0.07
"347","GL5","OUTLET",2012,2012-05-29,NA,29.99,NA,1.87,28.12,NA,0.15,NA,0.11,0.04
"348","GL5","OUTLET",2012,2012-06-05,NA,24.42,NA,0.96,23.47,NA,0.25,NA,0.17,0.09
"349","GL5","OUTLET",2012,2012-06-12,NA,25.47,NA,5.57,19.9,NA,0.09,NA,0.06,0.03
"350","GL5","OUTLET",2012,2012-06-19,NA,18.69,NA,3.28,15.4,NA,0.17,NA,0.11,0.06
"351","GL5","OUTLET",2012,2012-06-26,NA,15.8,NA,1.84,13.97,NA,0.2,NA,0.11,0.09
"352","GL5","OUTLET",2012,2012-07-03,NA,13.54,NA,1.83,11.71,NA,0.19,NA,0.08,0.1
"353","GL5","OUTLET",2012,2012-07-10,NA,27.61,NA,2.25,25.36,NA,0.12,NA,0.09,0.02
"354","GL5","OUTLET",2012,2012-07-17,NA,24.67,NA,NA,25.45,NA,0.13,NA,0.13,NA
"355","GL5","OUTLET",2012,2012-07-24,NA,23.33,NA,0.74,22.6,NA,0.09,NA,0.09,NA
"356","GL5","OUTLET",2012,2012-07-31,NA,22.94,NA,1.54,21.4,NA,0.1,NA,0.08,0.02
"357","GL5","OUTLET",2012,2012-08-07,NA,22.91,NA,0.65,22.27,NA,0.1,NA,0.07,0.03
"358","GL5","OUTLET",2012,2012-08-14,NA,22.42,NA,1.17,21.25,NA,0.12,NA,0.06,0.06
"359","GL5","OUTLET",2012,2012-08-21,NA,20.84,NA,0.51,20.33,NA,0.14,NA,0.12,0.02
"360","GL5","OUTLET",2012,2012-08-28,NA,21.11,NA,1.39,19.72,NA,0.11,NA,0.08,0.03
"361","GL5","OUTLET",2012,2012-09-06,NA,20.28,NA,NA,20.68,NA,NA,NA,NA,0.03
"362","GL5","OUTLET",2012,2012-09-11,NA,24.65,NA,1.39,23.25,NA,0.12,NA,0.12,NA
"363","GL5","OUTLET",2012,2012-09-18,NA,29.4,NA,0.61,28.78,NA,0.1,NA,0.08,0.02
"364","GL5","OUTLET",2012,2012-09-25,NA,29.54,NA,2.33,27.21,NA,0.22,NA,0.16,0.06
"365","GL5","OUTLET",2012,2012-10-02,NA,32.86,NA,3.28,29.58,NA,0.22,NA,0.07,0.15
"366","GL5","OUTLET",2012,2012-10-12,NA,28.63,NA,2.62,26.02,NA,0.19,NA,0.16,0.03
"367","GL5","OUTLET",2012,2012-11-01,NA,30.28,NA,2.27,28.01,NA,NA,NA,NA,0.05
"368","GL5","OUTLET",2013,2013-06-06,NA,45.75,NA,2.7,43.05,NA,0.19,NA,0,0.19
"369","GL5","OUTLET",2013,2013-06-13,NA,33.16,NA,1.28,31.88,NA,0.13,NA,0,0.14
"370","GL5","OUTLET",2013,2013-06-20,NA,31.68,NA,3.7,27.99,NA,0.2,NA,0.01,0.18
"371","GL5","OUTLET",2013,2013-06-27,NA,26.06,NA,0.9,25.15,NA,0.14,NA,0.01,0.14
"372","GL5","OUTLET",2013,2013-07-04,NA,23.85,NA,2,21.84,NA,0.11,NA,0.06,0.05
"373","GL5","OUTLET",2013,2013-07-11,NA,21.97,NA,1.94,20.03,NA,0.13,NA,0.01,0.13
"374","GL5","OUTLET",2013,2013-07-18,NA,21.4,NA,1.64,19.76,NA,0.1,NA,0,0.09
"375","GL5","OUTLET",2013,2013-07-25,NA,19.98,NA,2.94,17.03,NA,0.15,NA,0.06,0.09
"376","GL5","OUTLET",2013,2013-08-01,NA,19.81,NA,2.61,17.2,NA,0.15,NA,0.07,0.08
"377","GL5","OUTLET",2013,2013-08-08,NA,11.83,NA,0.35,11.48,NA,0.12,NA,0.08,0.04
"378","GL5","OUTLET",2013,2013-08-15,NA,19.2,NA,5.49,13.7,NA,0.08,NA,NA,NA
"379","GL5","OUTLET",2013,2013-08-22,NA,18.81,NA,2.89,15.92,NA,0.07,NA,NA,0.07
"380","GL5","OUTLET",2013,2013-08-29,NA,26.16,NA,5.58,20.58,NA,0.08,NA,0.04,0.04
"381","GL5","OUTLET",2013,2013-09-05,NA,33.1,NA,5.97,27.13,NA,0.05,NA,0,0.04
"382","GL5","OUTLET",2013,2013-09-18,NA,43.34,NA,4.03,39.32,NA,0.12,NA,0.01,0.11
"383","GL5","OUTLET",2013,2013-09-26,NA,42.84,NA,2.65,40.2,NA,0.11,NA,0.03,0.09
"384","GL5","OUTLET",2013,2013-10-03,NA,39.26,NA,1.78,37.48,NA,0.07,NA,0,0.07
"385","GL5","OUTLET",2014,2014-06-19,NA,29.8,NA,5.74,24.06,NA,0.052,NA,0,0.058
"386","GL5","OUTLET",2014,2014-06-26,NA,29.22,NA,7.72,21.5,NA,0.071,NA,0.058,0.014
"387","GL5","OUTLET",2014,2014-07-03,NA,21.74,NA,2.7,19.05,NA,0.082,NA,0.019,0.062
"388","GL5","OUTLET",2014,2014-07-10,NA,19.02,NA,4.73,14.29,NA,0.077,NA,0.024,0.053
"389","GL5","OUTLET",2014,2014-07-17,NA,15.61,NA,3.39,12.21,NA,0.092,NA,0.03,0.062
"390","GL5","OUTLET",2014,2014-07-31,NA,19.96,NA,2.78,17.18,NA,0.153,NA,0.107,0.046
"391","GL5","OUTLET",2014,2014-08-07,NA,17.23,NA,2.82,14.41,NA,0.033,NA,0,0.046
"392","GL5","OUTLET",2014,2014-08-14,NA,14.68,NA,3.74,10.93,NA,0.094,NA,0.053,0.041
"393","GL5","OUTLET",2014,2014-08-21,NA,11.58,NA,1.99,9.59,NA,0.078,NA,0.039,0.039
"394","GL5","OUTLET",2014,2014-08-28,NA,19.85,NA,6.19,13.66,NA,0.149,NA,0.065,0.085
"395","GL5","OUTLET",2014,2014-09-04,NA,22.45,NA,4,18.45,NA,0.092,NA,0.039,0.053
"396","GL5","OUTLET",2014,2014-09-11,NA,27.23,NA,3.58,23.65,NA,0.087,NA,0.011,0.076
"397","GL5","OUTLET",2014,2014-09-18,NA,28.79,NA,5.95,22.84,NA,0.108,NA,0.043,0.066
"398","GL5","OUTLET",2014,2014-09-25,NA,27.56,NA,4.72,22.84,NA,0.114,NA,0.07,0.044
"399","GL5","OUTLET",2014,2014-09-25,NA,17.47,NA,3.21,14.26,NA,0.085,NA,0.054,0.031
"400","GL5","OUTLET",2014,2014-10-09,NA,7.75,NA,NA,25.3,NA,0.089,NA,0.063,0.026
"401","GL5","OUTLET",2014,2014-10-16,NA,31.45,NA,4.88,26.57,NA,0.047,NA,0.032,0.015
"402","GL5","OUTLET",2014,2014-10-23,NA,29.82,NA,4.26,25.56,NA,0.102,NA,0.046,0.055
"403","GL5","OUTLET",2015,2015-06-18,NA,21.65,NA,2.86,18.79,NA,0.22,NA,0.03,0.19
"404","GL5","OUTLET",2015,2015-06-25,NA,22.28,NA,4.19,18.08,NA,0.25,NA,0.05,0.21
"405","GL5","OUTLET",2015,2015-07-02,NA,19.14,NA,1.86,17.28,NA,0.13,NA,NA,0.15
"406","GL5","OUTLET",2015,2015-07-09,NA,20.28,NA,3.31,16.97,NA,0.19,NA,0.03,0.16
"407","GL5","OUTLET",2015,2015-07-23,NA,14.03,NA,NA,14.45,NA,0.11,NA,0,0.11
"408","GL5","OUTLET",2015,2015-08-06,NA,8.02,NA,NA,9.86,NA,0.15,NA,0.04,0.11
"409","GL5","OUTLET",2015,2015-08-20,NA,7.44,NA,1.66,5.78,NA,0.17,NA,0.11,0.06
"410","GL5","OUTLET",2015,2015-08-27,NA,8.32,NA,3.4,4.93,NA,0.13,NA,0.01,0.12
"411","GL5","OUTLET",2015,2015-09-10,NA,10.73,NA,2.71,8.02,NA,0.08,NA,0.05,0.03
"412","GL5","OUTLET",2015,2015-09-24,NA,NA,NA,NA,11.12,NA,0.21,NA,0.12,0.1
"413","GL5","OUTLET",2015,2015-10-08,NA,18.63,NA,2.34,16.3,NA,0.12,NA,NA,0.15
"414","GL5","OUTLET",2015,2015-10-20,NA,23.39,NA,4.01,19.38,NA,0.1,NA,0.01,0.08
"415","GL5","OUTLET",2016,2016-07-07,NA,31.4427,NA,16.7575,14.6851,NA,0.203,NA,0.1788,0.0241
"416","GL5","OUTLET",2016,2016-07-14,NA,17.3314,NA,7.7942,9.5372,NA,0.1587,NA,0.1422,0.0164
"417","GL5","OUTLET",2016,2016-07-21,NA,8.0964,NA,NA,8.869,NA,0.1189,NA,0.1071,0.0118
"418","GL5","OUTLET",2016,2016-07-28,NA,5.1782,NA,3.7811,1.397,NA,0.187,NA,0.168,0.0189
"419","GL5","OUTLET",2016,2016-08-04,NA,24.1401,NA,23.203,0.9371,NA,0.1289,NA,0.1402,-0.0112
"420","GL5","OUTLET",2016,2016-08-11,NA,12.3551,NA,7.3898,4.9652,NA,0.0692,NA,0.0579,0.0113
"421","GL5","OUTLET",2016,2016-08-18,NA,9.8487,NA,6.9119,2.9368,NA,0.1854,NA,0.1567,0.0287
"422","GL5","OUTLET",2016,2016-08-25,NA,8.017,NA,NA,10.117,NA,0.1595,NA,0.1478,0.0117
"423","GL5","OUTLET",2016,2016-09-01,NA,16.3204,NA,0.2818,16.0385,NA,0.0797,NA,0.0663,0.0133
"424","GL5","OUTLET",2016,2016-09-08,NA,33.7127,NA,10.6359,23.0768,NA,0.153,NA,0.1143,0.0387
"425","GL5","OUTLET",2016,2016-09-22,NA,28.2565,NA,6.6184,21.638,NA,0.1914,NA,0.1598,0.0316
"426","GL5","OUTLET",2016,2016-09-29,NA,33.9291,NA,12.6893,21.2397,NA,0.2803,NA,0.2601,0.0202
"427","GL5","OUTLET",2016,2016-11-21,NA,12.9532,NA,5.6298,7.3234,NA,0.1838,NA,0.1673,0.0165
"428","GL5","OUTLET",2017,2017-06-22,NA,21.726,NA,18.9818,2.7442,NA,0.0184,NA,NA,0.0197
"429","GL5","OUTLET",2017,2017-06-29,NA,31.1236,NA,28.9002,2.2234,NA,0.0268,NA,5e-04,0.0262
"430","GL5","OUTLET",2017,2017-07-06,NA,15.2384,NA,12.6185,2.6198,NA,0.0077,NA,NA,0.0298
"431","GL5","OUTLET",2017,2017-07-13,NA,15.6603,NA,13.2891,2.3711,NA,0.0321,NA,0.0065,0.0255
"432","GL5","OUTLET",2017,2017-07-20,NA,13.652,NA,20.0547,NA,NA,0.01,NA,NA,0.0232
"433","GL5","OUTLET",2017,2017-07-27,NA,14.7036,NA,21.2812,NA,NA,NA,NA,NA,0.0282
"434","GL5","OUTLET",2017,2017-08-03,NA,13.7512,NA,19.6328,NA,NA,0.0241,NA,0.0308,-0.0067
"435","GL5","OUTLET",2017,2017-08-10,NA,17.1917,NA,14.9962,2.1955,NA,0.0103,NA,NA,0.0573
"436","GL5","OUTLET",2017,2017-08-24,NA,15.9066,NA,12.3296,3.577,NA,0.0241,NA,NA,0.0486
"437","GL5","OUTLET",2017,2017-08-31,NA,17.5987,NA,16.3726,1.226,NA,0.0264,NA,NA,0.0351
"438","GL5","OUTLET",2017,2017-09-14,NA,14.7572,NA,13.5311,1.226,NA,0.0176,NA,NA,0.0346
"439","GL5","OUTLET",2017,2017-09-21,NA,13.7648,NA,11.8213,1.9435,NA,0.0253,NA,NA,0.0392
"440","GL5","OUTLET",2017,2017-09-28,NA,14.3288,NA,12.716,1.6127,NA,0.0453,NA,NA,0.0516
"441","GL5","OUTLET",2018,2018-06-19,NA,21.4183,NA,3.5404,17.8779,NA,0.1115,NA,NA,0.1792
"442","GL5","OUTLET",2018,2018-06-26,NA,19.7762,NA,5.0798,14.6964,NA,0.1256,NA,NA,0.1265
"443","GL5","OUTLET",2018,2018-07-03,NA,14.493,NA,3.1492,11.3438,NA,0.1026,NA,0.01,0.0925
"444","GL5","OUTLET",2018,2018-07-10,NA,12.2084,NA,2.032,10.1764,NA,0.0621,NA,NA,0.0713
"445","GL5","OUTLET",2018,2018-07-17,NA,12.3512,NA,6.9521,5.3991,NA,0.0606,NA,0.0129,0.0476
"446","GL5","OUTLET",2018,2018-07-24,NA,16.0637,NA,10.2792,5.7844,NA,0.0959,NA,0.0088,0.0871
"447","GL5","OUTLET",2018,2018-07-31,NA,12.3512,NA,5.4423,6.9089,NA,0.05,NA,0.0049,0.045
"448","GL5","OUTLET",2018,2018-08-07,NA,20.7757,NA,11.0661,9.7096,NA,0.0636,NA,0.0329,0.0306
"449","GL5","OUTLET",2018,2018-08-16,NA,17.9913,NA,6.2113,11.78,NA,0.0779,NA,0.0224,0.0555
"450","GL5","OUTLET",2018,2018-08-23,NA,22.9176,NA,7.425,15.4925,NA,0.1598,NA,0.0339,0.1259
"451","GL5","OUTLET",2018,2018-08-30,NA,20.6329,NA,3.2127,17.4202,NA,0.1162,NA,NA,0.1646
"452","GL5","OUTLET",2018,2018-09-06,NA,23.8457,NA,7.2108,16.6348,NA,0.1937,NA,0.0064,0.1872
"453","GL5","OUTLET",2018,2018-09-12,NA,22.9889,NA,4.4264,18.5625,NA,0.1904,NA,0.0355,0.1549
"454","GL5","OUTLET",2018,2018-09-20,NA,31.7705,NA,10.0666,21.7038,NA,0.2453,NA,0.0064,0.2389
"455","GL5","OUTLET",2018,2018-09-25,NA,27.0584,NA,7.782,19.2764,NA,0.0387,NA,NA,0.0968
"456","GL5","OUTLET",2019,2019-07-02,NA,26.2731,NA,NA,26.4873,NA,0.6844,NA,0.37127,0.3131
"457","GL5","OUTLET",2019,2019-07-11,NA,23.4173,NA,2.2132,21.2041,NA,0.1355,NA,NA,0.2679
"458","GL5","OUTLET",2019,2019-07-18,NA,19.205,NA,3.4983,15.7067,NA,0.0677,NA,NA,0.2163
"459","GL5","OUTLET",2019,2019-07-18,NA,21.918,NA,4.1408,17.7771,NA,0.0903,NA,NA,0.1549
"460","GL5","OUTLET",2019,2019-08-01,NA,18.9909,NA,6.1399,12.8509,NA,0.0774,NA,NA,0.1743
"461","GL5","OUTLET",2019,2019-08-08,NA,13.0651,NA,0.8567,12.2084,NA,0.0581,NA,NA,0.1065
"462","GL5","OUTLET",2019,2019-08-15,NA,16.849,NA,1.7134,15.1356,NA,0.029,NA,NA,0.0936
"463","GL5","OUTLET",2019,2019-08-20,NA,15.7781,NA,NA,16.492,NA,0.0936,NA,NA,0.2163
"464","GL5","OUTLET",2019,2019-08-29,NA,14.85,NA,1.642,13.2079,NA,0.0774,NA,NA,0.1646
"465","GL5","OUTLET",2019,2019-09-05,NA,16.4921,NA,4.4978,11.9942,NA,0.0322,NA,NA,0.0936
"466","GL5","OUTLET",2019,2019-09-12,NA,17.1346,NA,1.4278,15.7067,NA,0.0322,NA,NA,0.1678
"467","GL5","OUTLET",2019,2019-09-19,NA,19.1337,NA,3.2127,15.9209,NA,0.0774,NA,NA,0.1614
"468","GL5","OUTLET",2019,2019-09-24,NA,16.4207,NA,2.6416,13.7791,NA,0.0839,NA,NA,0.1323
"469","GL5","OUTLET",2019,2019-10-03,NA,16.1351,NA,1.1423,14.9928,NA,NA,NA,NA,0.1807
"470","GL5","OUTLET",2020,2020-06-25,NA,27.2655,NA,20.6423,6.6231,NA,0.5779,NA,0.32607,0.2518
"471","GL5","OUTLET",2020,2020-07-07,NA,23.2602,NA,18.2843,4.9759,NA,0.2711,NA,0.04197,0.2292
"472","GL5","OUTLET",2020,2020-07-23,NA,18.1698,NA,11.1126,7.0572,NA,0.3745,NA,0.13559,0.2389
"473","GL5","OUTLET",2020,2020-08-04,NA,22.1322,NA,14.4324,7.6997,NA,0.4487,NA,0.26473,0.184
"474","GL5","OUTLET",2020,2020-08-27,NA,21.7253,NA,14.2027,7.5225,NA,0.4293,NA,0.12914,0.3002
"475","GL5","OUTLET",2020,2020-09-10,NA,29.7143,NA,22.8107,6.9036,NA,0.2195,NA,NA,0.3131
"476","GL5","OUTLET",2020,2020-09-24,NA,24.0599,NA,14.8716,9.1882,NA,0.9846,NA,0.65538,0.3293
"477","GL5","OUTLET",2020,2020-10-08,NA,22.2036,NA,11.8966,10.3069,NA,0.6715,NA,0.23568,0.4358
