"","local_site","location","date","discharge_vol_cm"
"517","NAVAJO","Glacier",1998-08-22,6340.81
"518","NAVAJO","Glacier",1998-08-23,5962.407
"519","NAVAJO","Glacier",1998-08-24,5865.155
"520","NAVAJO","Glacier",1998-08-25,4393.146
"521","NAVAJO","Glacier",1998-08-26,5108.355
"522","NAVAJO","Glacier",1998-08-27,4821.03
"523","NAVAJO","Glacier",1998-08-28,4057.875
"524","NAVAJO","Glacier",1998-08-29,3936.997
"525","NAVAJO","Glacier",1998-08-30,4079.232
"526","NAVAJO","Glacier",1998-08-31,6032.882
"527","NAVAJO","Glacier",1998-08-31,3846.1
"528","NAVAJO","Glacier",1998-09-01,3313.913
"529","NAVAJO","Glacier",1998-09-02,3477.551
"530","NAVAJO","Glacier",1998-09-03,3627.045
"531","NAVAJO","Glacier",1998-09-04,3903.97
"532","NAVAJO","Glacier",1998-09-05,3952.49
"533","NAVAJO","Glacier",1998-09-06,4174.443
"534","NAVAJO","Glacier",1998-09-07,4336.228
"535","NAVAJO","Glacier",1998-09-08,3964.833
"536","NAVAJO","Glacier",1998-09-09,3966.981
"537","NAVAJO","Glacier",1998-09-10,3367.521
"538","NAVAJO","Glacier",1998-09-11,3944.568
"539","NAVAJO","Glacier",1998-09-12,6230.959
"540","NAVAJO","Glacier",1998-09-13,3924.141
"541","NAVAJO","Glacier",1998-09-14,3258.12
"542","NAVAJO","Glacier",1998-09-15,3865.541
"543","NAVAJO","Glacier",1998-09-16,3459.406
"544","NAVAJO","Glacier",1998-09-17,2870.286
"545","NAVAJO","Glacier",1998-09-18,3026.379
"546","NAVAJO","Glacier",1998-09-19,2265.38
"547","NAVAJO","Glacier",1998-09-20,1214.275
"548","NAVAJO","Glacier",1998-09-21,748.1475
"549","NAVAJO","Glacier",1998-09-22,697.0855
"550","NAVAJO","Glacier",1998-09-23,599.1065
"551","NAVAJO","Glacier",1998-09-24,703.1724
"552","NAVAJO","Glacier",1998-09-25,782.602
"553","NAVAJO","Glacier",1998-09-26,526.1531
"554","NAVAJO","Glacier",1998-09-27,498.7856
"555","NAVAJO","Glacier",1998-09-28,476.3228
"556","NAVAJO","Glacier",1998-09-29,505.9336
"557","NAVAJO","Glacier",1998-09-30,508.8611
"558","NAVAJO","Glacier",1998-10-01,423.3724352
"559","NAVAJO","Glacier",1998-10-02,352.2458660864
"560","NAVAJO","Glacier",1998-10-03,293.068560583885
"561","NAVAJO","Glacier",1998-10-04,243.833042405792
"562","NAVAJO","Glacier",1998-10-05,202.869091281619
"563","NAVAJO","Glacier",1998-10-06,168.787083946307
"564","NAVAJO","Glacier",1998-10-07,140.430853843327
"565","NAVAJO","Glacier",1998-10-08,116.838470397648
"566","NAVAJO","Glacier",1998-10-09,97.2096073708435
"567","NAVAJO","Glacier",1998-10-10,80.8783933325418
"568","NAVAJO","Glacier",1998-10-11,67.2908232526748
"569","NAVAJO","Glacier",1999-06-01,1025.95128065395
"570","NAVAJO","Glacier",1999-06-02,1108.34114441417
"571","NAVAJO","Glacier",1999-06-03,1200.05013623978
"572","NAVAJO","Glacier",1999-06-04,1268.27901907357
"573","NAVAJO","Glacier",1999-06-05,1176.21253405995
"574","NAVAJO","Glacier",1999-06-06,1009.25340599455
"575","NAVAJO","Glacier",1999-06-07,1128.74332425068
"576","NAVAJO","Glacier",1999-06-08,1363.30463215259
"577","NAVAJO","Glacier",1999-06-09,5409.01907356948
"578","NAVAJO","Glacier",1999-06-10,3456
"579","NAVAJO","Glacier",1999-06-11,3270.85714285714
"580","NAVAJO","Glacier",1999-06-12,3085.71428571429
"581","NAVAJO","Glacier",1999-06-13,2900.57142857143
"582","NAVAJO","Glacier",1999-06-14,2715.42857142857
"583","NAVAJO","Glacier",1999-06-15,2530.28571428571
"584","NAVAJO","Glacier",1999-06-16,2345.14285714286
"585","NAVAJO","Glacier",1999-06-17,2160
"586","NAVAJO","Glacier",1999-06-18,3314.05714285714
"587","NAVAJO","Glacier",1999-06-19,4468.11428571429
"588","NAVAJO","Glacier",1999-06-20,5622.17142857143
"589","NAVAJO","Glacier",1999-06-21,6776.22857142857
"590","NAVAJO","Glacier",1999-06-22,7930.28571428571
"591","NAVAJO","Glacier",1999-06-23,9084.34285714286
"592","NAVAJO","Glacier",1999-06-24,10238.4
"593","NAVAJO","Glacier",1999-06-25,10021.1657142857
"594","NAVAJO","Glacier",1999-06-26,9803.93142857143
"595","NAVAJO","Glacier",1999-06-27,9586.69714285715
"596","NAVAJO","Glacier",1999-06-28,9369.46285714286
"597","NAVAJO","Glacier",1999-06-29,9152.22857142858
"598","NAVAJO","Glacier",1999-06-30,8934.99428571429
"599","NAVAJO","Glacier",1999-07-01,8717.76
"600","NAVAJO","Glacier",1999-07-02,8517.10457142857
"601","NAVAJO","Glacier",1999-07-03,8316.44914285714
"602","NAVAJO","Glacier",1999-07-04,8115.79371428572
"603","NAVAJO","Glacier",1999-07-05,7915.13828571429
"604","NAVAJO","Glacier",1999-07-06,7714.48285714286
"605","NAVAJO","Glacier",1999-07-07,7513.82742857143
"606","NAVAJO","Glacier",1999-07-08,7313.172
"607","NAVAJO","Glacier",1999-07-09,7895.375
"608","NAVAJO","Glacier",1999-07-10,7477.911
"609","NAVAJO","Glacier",1999-07-11,5680.591
"610","NAVAJO","Glacier",1999-07-12,5941.987
"611","NAVAJO","Glacier",1999-07-13,6475.311
"612","NAVAJO","Glacier",1999-07-14,7855.659
"613","NAVAJO","Glacier",1999-07-15,7387.93
"614","NAVAJO","Glacier",1999-07-16,6394.767
"615","NAVAJO","Glacier",1999-07-17,6262.765
"616","NAVAJO","Glacier",1999-07-18,4604.793
"617","NAVAJO","Glacier",1999-07-19,8974.29
"618","NAVAJO","Glacier",1999-07-20,7672.325
"619","NAVAJO","Glacier",1999-07-21,5840.128
"620","NAVAJO","Glacier",1999-07-22,6244.945
"621","NAVAJO","Glacier",1999-07-23,6011.399
"622","NAVAJO","Glacier",1999-07-24,12993.83
"623","NAVAJO","Glacier",1999-07-25,8867.22
"624","NAVAJO","Glacier",1999-07-26,5875.763
"625","NAVAJO","Glacier",1999-07-27,6337.386
"626","NAVAJO","Glacier",1999-07-28,8848.873
"627","NAVAJO","Glacier",1999-07-29,7727.291
"628","NAVAJO","Glacier",1999-07-30,6878.408
"629","NAVAJO","Glacier",1999-08-01,6399.862
"630","NAVAJO","Glacier",1999-08-02,6232.256
"631","NAVAJO","Glacier",1999-08-03,4908.393
"632","NAVAJO","Glacier",1999-08-04,9702.41
"633","NAVAJO","Glacier",1999-08-05,8487.902
"634","NAVAJO","Glacier",1999-08-06,6371.146
"635","NAVAJO","Glacier",1999-08-07,6296.017
"636","NAVAJO","Glacier",1999-08-08,5305.317
"637","NAVAJO","Glacier",1999-08-09,5822.476
"638","NAVAJO","Glacier",1999-08-10,6647.104
"639","NAVAJO","Glacier",1999-08-11,5448.088
"640","NAVAJO","Glacier",1999-08-12,3859.736
"641","NAVAJO","Glacier",1999-08-13,4105.733
"642","NAVAJO","Glacier",1999-08-14,4596.532
"643","NAVAJO","Glacier",1999-08-15,4282.756
"644","NAVAJO","Glacier",1999-08-16,4222.053
"645","NAVAJO","Glacier",1999-08-17,4438.665
"646","NAVAJO","Glacier",1999-08-18,4412.661
"647","NAVAJO","Glacier",1999-08-19,6449.581
"648","NAVAJO","Glacier",1999-08-20,5587.567
"649","NAVAJO","Glacier",1999-08-21,5189.675
"650","NAVAJO","Glacier",1999-08-22,4783.376
"651","NAVAJO","Glacier",1999-08-23,4874.673
"652","NAVAJO","Glacier",1999-08-24,4886.715
"653","NAVAJO","Glacier",1999-08-25,7001.893
"654","NAVAJO","Glacier",1999-08-26,5592.667
"655","NAVAJO","Glacier",1999-08-27,7079.25
"656","NAVAJO","Glacier",1999-08-28,4870.631
"657","NAVAJO","Glacier",1999-08-29,4282.855
"658","NAVAJO","Glacier",1999-08-30,5459.075
"659","NAVAJO","Glacier",1999-08-31,8907.894
"660","NAVAJO","Glacier",1999-08-31,6035.063
"661","NAVAJO","Glacier",1999-09-01,5079.504
"662","NAVAJO","Glacier",1999-09-02,5224.542
"663","NAVAJO","Glacier",1999-09-03,3544.355
"664","NAVAJO","Glacier",1999-09-04,1669.649
"665","NAVAJO","Glacier",1999-09-05,1356.578
"666","NAVAJO","Glacier",1999-09-06,1801.671
"667","NAVAJO","Glacier",1999-09-07,2117.458
"668","NAVAJO","Glacier",1999-09-08,1506.336
"669","NAVAJO","Glacier",1999-09-09,1402.806
"670","NAVAJO","Glacier",1999-09-10,1011.423126
"671","NAVAJO","Glacier",1999-09-11,729.236073846
"672","NAVAJO","Glacier",1999-09-12,525.779209242966
"673","NAVAJO","Glacier",1999-09-13,379.086809864178
"674","NAVAJO","Glacier",1999-09-14,273.321589912073
"675","NAVAJO","Glacier",1999-09-15,197.064866326604
"676","NAVAJO","Glacier",1999-09-16,142.083768621482
"677","NAVAJO","Glacier",1999-09-17,102.442397176088
"678","NAVAJO","Glacier",1999-09-18,73.8609683639597
"679","NAVAJO","Glacier",1999-09-19,53.2537581904149
"680","NAVAJO","Glacier",1999-09-20,38.3959596552892
"681","NAVAJO","Glacier",1999-09-21,27.6834869114635
"682","NAVAJO","Glacier",2000-05-25,2592
"683","NAVAJO","Glacier",2000-05-26,2838.85714285714
"684","NAVAJO","Glacier",2000-05-27,3085.71428571429
"685","NAVAJO","Glacier",2000-05-28,3332.57142857143
"686","NAVAJO","Glacier",2000-05-29,3579.42857142857
"687","NAVAJO","Glacier",2000-05-30,3826.28571428571
"688","NAVAJO","Glacier",2000-05-31,4073.14285714286
"689","NAVAJO","Glacier",2000-06-01,4320
"690","NAVAJO","Glacier",2000-06-02,5017
"691","NAVAJO","Glacier",2000-06-03,5714
"692","NAVAJO","Glacier",2000-06-04,6411
"693","NAVAJO","Glacier",2000-06-05,7108
"694","NAVAJO","Glacier",2000-06-06,7804.488
"695","NAVAJO","Glacier",2000-06-07,8919.74
"696","NAVAJO","Glacier",2000-06-08,8006.392
"697","NAVAJO","Glacier",2000-06-09,6329.907
"698","NAVAJO","Glacier",2000-06-10,5317.565
"699","NAVAJO","Glacier",2000-06-11,4595.412
"700","NAVAJO","Glacier",2000-06-12,4602.074
"701","NAVAJO","Glacier",2000-06-13,2338.294
"702","NAVAJO","Glacier",2000-06-14,2550.122
"703","NAVAJO","Glacier",2000-06-15,2802.644
"704","NAVAJO","Glacier",2000-06-16,1896.988
"705","NAVAJO","Glacier",2000-06-17,1379.74
"706","NAVAJO","Glacier",2000-06-18,2067.945
"707","NAVAJO","Glacier",2000-06-19,1414.127
"708","NAVAJO","Glacier",2000-06-20,2588.197
"709","NAVAJO","Glacier",2000-06-21,4480.129
"710","NAVAJO","Glacier",2000-06-22,4798.811
"711","NAVAJO","Glacier",2000-06-23,4453.595
"712","NAVAJO","Glacier",2000-06-24,5270.551
"713","NAVAJO","Glacier",2000-06-25,5035.812
"714","NAVAJO","Glacier",2000-06-26,4593.435
"715","NAVAJO","Glacier",2000-06-27,4061.837
"716","NAVAJO","Glacier",2000-06-28,4518.29
"717","NAVAJO","Glacier",2000-06-29,5301.955
"718","NAVAJO","Glacier",2000-06-30,6046.052
"719","NAVAJO","Glacier",2000-07-01,6792.167
"720","NAVAJO","Glacier",2000-07-02,6363.43
"721","NAVAJO","Glacier",2000-07-03,5576.247
"722","NAVAJO","Glacier",2000-07-04,5401.33
"723","NAVAJO","Glacier",2000-07-05,5415.396
"724","NAVAJO","Glacier",2000-07-06,5849.983
"725","NAVAJO","Glacier",2000-07-07,5442.663
"726","NAVAJO","Glacier",2000-07-08,6403.634
"727","NAVAJO","Glacier",2000-07-09,7210.835
"728","NAVAJO","Glacier",2000-07-10,7200.547
"729","NAVAJO","Glacier",2000-07-11,6497.276
"730","NAVAJO","Glacier",2000-07-12,5477.417
"731","NAVAJO","Glacier",2000-07-13,4961.113
"732","NAVAJO","Glacier",2000-07-14,5294.121
"733","NAVAJO","Glacier",2000-07-15,4882.541
"734","NAVAJO","Glacier",2000-07-16,6126.126
"735","NAVAJO","Glacier",2000-07-17,9144.388
"736","NAVAJO","Glacier",2000-07-18,7425.815
"737","NAVAJO","Glacier",2000-07-19,5719.092
"738","NAVAJO","Glacier",2000-07-20,5022.607
"739","NAVAJO","Glacier",2000-07-21,4692.665
"740","NAVAJO","Glacier",2000-07-22,4767.481
"741","NAVAJO","Glacier",2000-07-23,4768.889
"742","NAVAJO","Glacier",2000-07-24,4745.184
"743","NAVAJO","Glacier",2000-07-25,4873.651
"744","NAVAJO","Glacier",2000-07-26,4359.431
"745","NAVAJO","Glacier",2000-07-27,4797.981
"746","NAVAJO","Glacier",2000-07-28,4907.17
"747","NAVAJO","Glacier",2000-07-29,5238.113
"748","NAVAJO","Glacier",2000-07-30,5170.263
"749","NAVAJO","Glacier",2000-08-01,4355.579
"750","NAVAJO","Glacier",2000-08-02,4696.322
"751","NAVAJO","Glacier",2000-08-03,4507.722
"752","NAVAJO","Glacier",2000-08-04,5562.119
"753","NAVAJO","Glacier",2000-08-05,5423.938
"754","NAVAJO","Glacier",2000-08-06,4466.959
"755","NAVAJO","Glacier",2000-08-07,4255.837
"756","NAVAJO","Glacier",2000-08-08,4411.219
"757","NAVAJO","Glacier",2000-08-09,4923.025
"758","NAVAJO","Glacier",2000-08-10,5458.634
"759","NAVAJO","Glacier",2000-08-11,5251.621
"760","NAVAJO","Glacier",2000-08-12,4084.224
"761","NAVAJO","Glacier",2000-08-13,4678.347
"762","NAVAJO","Glacier",2000-08-14,4003.353
"763","NAVAJO","Glacier",2000-08-15,5111.208
"764","NAVAJO","Glacier",2000-08-16,4914.561
"765","NAVAJO","Glacier",2000-08-17,5438.763
"766","NAVAJO","Glacier",2000-08-18,4679.155
"767","NAVAJO","Glacier",2000-08-19,4493.008
"768","NAVAJO","Glacier",2000-08-20,4392.645
"769","NAVAJO","Glacier",2000-08-21,3714.483
"770","NAVAJO","Glacier",2000-08-22,3815.449
"771","NAVAJO","Glacier",2000-08-23,4003.804
"772","NAVAJO","Glacier",2000-08-24,3906.851
"773","NAVAJO","Glacier",2000-08-25,4639.25
"774","NAVAJO","Glacier",2000-08-26,4791.623
"775","NAVAJO","Glacier",2000-08-27,4272.24
"776","NAVAJO","Glacier",2000-08-28,7334.477
"777","NAVAJO","Glacier",2000-08-29,5780.145
"778","NAVAJO","Glacier",2000-08-30,6779.861
"779","NAVAJO","Glacier",2000-08-31,4783.083
"780","NAVAJO","Glacier",2000-08-31,4775.741
"781","NAVAJO","Glacier",2000-09-01,4229.398
"782","NAVAJO","Glacier",2000-09-02,3539.276
"783","NAVAJO","Glacier",2000-09-03,2750.194
"784","NAVAJO","Glacier",2000-09-04,3222.875
"785","NAVAJO","Glacier",2000-09-05,5219.55
"786","NAVAJO","Glacier",2000-09-06,3868.542
"787","NAVAJO","Glacier",2000-09-07,3175.481
"788","NAVAJO","Glacier",2000-09-08,4115.646
"789","NAVAJO","Glacier",2000-09-09,2181.144
"790","NAVAJO","Glacier",2000-09-10,1543.935
"791","NAVAJO","Glacier",2000-09-11,1196.118
"792","NAVAJO","Glacier",2000-09-12,2048.55
"793","NAVAJO","Glacier",2000-09-13,2058.138
"794","NAVAJO","Glacier",2000-09-14,2026.305
"795","NAVAJO","Glacier",2000-09-15,2278.764
"796","NAVAJO","Glacier",2000-09-16,2191.304
"797","NAVAJO","Glacier",2000-09-17,1820.881
"798","NAVAJO","Glacier",2000-09-18,1027.782
"799","NAVAJO","Glacier",2000-09-19,715.6053
"800","NAVAJO","Glacier",2000-09-20,553.1628969
"801","NAVAJO","Glacier",2000-09-21,427.5949193037
"802","NAVAJO","Glacier",2000-09-22,330.53087262176
"803","NAVAJO","Glacier",2000-09-23,255.500364536621
"804","NAVAJO","Glacier",2000-09-24,197.501781786808
"805","NAVAJO","Glacier",2000-09-25,152.668877321202
"806","NAVAJO","Glacier",2000-09-26,118.013042169289
"807","NAVAJO","Glacier",2000-09-27,91.2240815968607
"808","NAVAJO","Glacier",2000-09-28,70.5162150743733
"809","NAVAJO","Glacier",2000-09-29,54.5090342524906
"810","NAVAJO","Glacier",2000-09-30,42.1354834771752
"811","NAVAJO","Glacier",2000-10-01,32.5707287278565
"812","NAVAJO","Glacier",2000-10-02,25.177173306633
"813","NAVAJO","Glacier",2000-10-03,19.4619549660273
"814","NAVAJO","Glacier",2000-10-04,15.0440911887391
"815","NAVAJO","Glacier",2000-10-05,11.6290824888954
"816","NAVAJO","Glacier",2000-10-06,8.98928076391611
"817","NAVAJO","Glacier",2001-05-28,3000
"818","NAVAJO","Glacier",2001-05-29,3000
"819","NAVAJO","Glacier",2001-05-30,3000
"820","NAVAJO","Glacier",2001-05-31,3024
"821","NAVAJO","Glacier",2001-06-01,3284
"822","NAVAJO","Glacier",2001-06-02,3544
"823","NAVAJO","Glacier",2001-06-03,3804
"824","NAVAJO","Glacier",2001-06-04,4064
"825","NAVAJO","Glacier",2001-06-05,4320
"826","NAVAJO","Glacier",2001-06-06,4640
"827","NAVAJO","Glacier",2001-06-07,4960
"828","NAVAJO","Glacier",2001-06-08,5131.513
"829","NAVAJO","Glacier",2001-06-09,2788.286
"830","NAVAJO","Glacier",2001-06-10,3289.224
"831","NAVAJO","Glacier",2001-06-11,2844.456
"832","NAVAJO","Glacier",2001-06-12,4601.642
"833","NAVAJO","Glacier",2001-06-13,1754.018
"834","NAVAJO","Glacier",2001-06-14,632.5618
"835","NAVAJO","Glacier",2001-06-15,620.1467
"836","NAVAJO","Glacier",2001-06-16,1762.142
"837","NAVAJO","Glacier",2001-06-17,2096.46
"838","NAVAJO","Glacier",2001-06-18,2064.724
"839","NAVAJO","Glacier",2001-06-19,5229.619
"840","NAVAJO","Glacier",2001-06-20,6065.875
"841","NAVAJO","Glacier",2001-06-21,6516.635
"842","NAVAJO","Glacier",2001-06-22,6041.836
"843","NAVAJO","Glacier",2001-06-23,6375.361
"844","NAVAJO","Glacier",2001-06-24,8327.811
"845","NAVAJO","Glacier",2001-06-25,9519.606
"846","NAVAJO","Glacier",2001-06-26,9081.851
"847","NAVAJO","Glacier",2001-06-27,8066.466
"848","NAVAJO","Glacier",2001-06-28,7051.565
"849","NAVAJO","Glacier",2001-06-29,7547.844
"850","NAVAJO","Glacier",2001-06-30,8015.259
"851","NAVAJO","Glacier",2001-07-01,7709.877
"852","NAVAJO","Glacier",2001-07-02,6569.316
"853","NAVAJO","Glacier",2001-07-03,7090.259
"854","NAVAJO","Glacier",2001-07-04,7043.32
"855","NAVAJO","Glacier",2001-07-05,7866.962
"856","NAVAJO","Glacier",2001-07-06,8602.597
"857","NAVAJO","Glacier",2001-07-07,12156.59
"858","NAVAJO","Glacier",2001-07-08,11667.76
"859","NAVAJO","Glacier",2001-07-09,8131.568
"860","NAVAJO","Glacier",2001-07-10,8522.08
"861","NAVAJO","Glacier",2001-07-11,8479.715
"862","NAVAJO","Glacier",2001-07-12,9993.899
"863","NAVAJO","Glacier",2001-07-13,8587.682
"864","NAVAJO","Glacier",2001-07-14,7995.058
"865","NAVAJO","Glacier",2001-07-15,8753.265
"866","NAVAJO","Glacier",2001-07-16,6425.99
"867","NAVAJO","Glacier",2001-07-17,4453.511
"868","NAVAJO","Glacier",2001-07-18,5126.517
"869","NAVAJO","Glacier",2001-07-19,5215.35
"870","NAVAJO","Glacier",2001-07-20,5919.004
"871","NAVAJO","Glacier",2001-07-21,5547.034
"872","NAVAJO","Glacier",2001-07-22,5563.576
"873","NAVAJO","Glacier",2001-07-23,4614.565
"874","NAVAJO","Glacier",2001-07-24,4834.554
"875","NAVAJO","Glacier",2001-07-25,4573.81
"876","NAVAJO","Glacier",2001-07-26,4915.312
"877","NAVAJO","Glacier",2001-07-27,5163.667
"878","NAVAJO","Glacier",2001-07-28,4767.67
"879","NAVAJO","Glacier",2001-07-29,4992.993
"880","NAVAJO","Glacier",2001-07-30,4738.378
"881","NAVAJO","Glacier",2001-08-01,3795.151
"882","NAVAJO","Glacier",2001-08-02,4877.05
"883","NAVAJO","Glacier",2001-08-03,5571.69
"884","NAVAJO","Glacier",2001-08-04,5863.432
"885","NAVAJO","Glacier",2001-08-05,6191.94
"886","NAVAJO","Glacier",2001-08-06,9602.24
"887","NAVAJO","Glacier",2001-08-07,5575.689
"888","NAVAJO","Glacier",2001-08-08,5545.389
"889","NAVAJO","Glacier",2001-08-09,7095.11
"890","NAVAJO","Glacier",2001-08-10,7356.308
"891","NAVAJO","Glacier",2001-08-11,5883.607
"892","NAVAJO","Glacier",2001-08-12,6060.853
"893","NAVAJO","Glacier",2001-08-13,5912.741
"894","NAVAJO","Glacier",2001-08-14,7847.567
"895","NAVAJO","Glacier",2001-08-15,5842.881
"896","NAVAJO","Glacier",2001-08-16,5251.035
"897","NAVAJO","Glacier",2001-08-17,5410.183
"898","NAVAJO","Glacier",2001-08-18,5098.437
"899","NAVAJO","Glacier",2001-08-19,4702.979
"900","NAVAJO","Glacier",2001-08-20,4471.296
"901","NAVAJO","Glacier",2001-08-21,3639.726
"902","NAVAJO","Glacier",2001-08-22,3956.779
"903","NAVAJO","Glacier",2001-08-23,3274.026
"904","NAVAJO","Glacier",2001-08-24,4082.311
"905","NAVAJO","Glacier",2001-08-25,2887.18
"906","NAVAJO","Glacier",2001-08-26,3863.76
"907","NAVAJO","Glacier",2001-08-27,4128.89
"908","NAVAJO","Glacier",2001-08-28,3174.46
"909","NAVAJO","Glacier",2001-08-29,2755.39
"910","NAVAJO","Glacier",2001-08-30,3590.61
"911","NAVAJO","Glacier",2001-08-31,5995.551
"912","NAVAJO","Glacier",2001-08-31,2793.08
"913","NAVAJO","Glacier",2001-09-01,2451.14
"914","NAVAJO","Glacier",2001-09-02,2830.37
"915","NAVAJO","Glacier",2001-09-03,2567.54
"916","NAVAJO","Glacier",2001-09-04,3375.29
"917","NAVAJO","Glacier",2001-09-05,3055.69
"918","NAVAJO","Glacier",2001-09-06,2174.04
"919","NAVAJO","Glacier",2001-09-07,620.331
"920","NAVAJO","Glacier",2001-09-08,620.331
"921","NAVAJO","Glacier",2001-09-09,620.331
"922","NAVAJO","Glacier",2001-09-10,620.331
"923","NAVAJO","Glacier",2001-09-11,620.331
"924","NAVAJO","Glacier",2001-09-12,620.331
"925","NAVAJO","Glacier",2001-09-13,3501.46
"926","NAVAJO","Glacier",2001-09-14,5513.97
"927","NAVAJO","Glacier",2001-09-15,3392.04
"928","NAVAJO","Glacier",2001-09-16,1830.96
"929","NAVAJO","Glacier",2001-09-17,643.85
"930","NAVAJO","Glacier",2001-09-18,620.331
"931","NAVAJO","Glacier",2001-09-19,620.331
"932","NAVAJO","Glacier",2001-09-20,647.447
"933","NAVAJO","Glacier",2001-09-21,803.024
"934","NAVAJO","Glacier",2001-09-22,658.123
"935","NAVAJO","Glacier",2001-09-23,751.684
"936","NAVAJO","Glacier",2001-09-24,914.512
"937","NAVAJO","Glacier",2001-09-25,696.858144
"938","NAVAJO","Glacier",2001-09-26,531.005905728
"939","NAVAJO","Glacier",2001-09-27,404.626500164736
"940","NAVAJO","Glacier",2001-09-28,308.325393125529
"941","NAVAJO","Glacier",2001-09-29,234.943949561653
"942","NAVAJO","Glacier",2001-09-30,179.02728956598
"943","NAVAJO","Glacier",2001-10-01,136.418794649276
"944","NAVAJO","Glacier",2001-10-02,103.951121522749
"945","NAVAJO","Glacier",2001-10-03,79.2107546003345
"946","NAVAJO","Glacier",2001-10-04,60.3585950054549
"947","NAVAJO","Glacier",2001-10-05,45.9932493941566
"948","NAVAJO","Glacier",2001-10-06,35.0468560383473
"949","NAVAJO","Glacier",2002-05-21,20056.5
"950","NAVAJO","Glacier",2002-05-22,6621.09
"951","NAVAJO","Glacier",2002-05-23,9000.08
"952","NAVAJO","Glacier",2002-05-24,3014.69
"953","NAVAJO","Glacier",2002-05-25,1106.3
"954","NAVAJO","Glacier",2002-05-26,650.563
"955","NAVAJO","Glacier",2002-05-27,1539.01
"956","NAVAJO","Glacier",2002-05-28,4725.73
"957","NAVAJO","Glacier",2002-05-29,4105.84
"958","NAVAJO","Glacier",2002-05-30,6224.62
"959","NAVAJO","Glacier",2002-05-31,6031.28
"960","NAVAJO","Glacier",2002-06-01,4215.94
"961","NAVAJO","Glacier",2002-06-02,3880.59
"962","NAVAJO","Glacier",2002-06-03,3306.29
"963","NAVAJO","Glacier",2002-06-04,717.358
"964","NAVAJO","Glacier",2002-06-05,1533.78
"965","NAVAJO","Glacier",2002-06-06,3169.22
"966","NAVAJO","Glacier",2002-06-07,4390.45
"967","NAVAJO","Glacier",2002-06-08,5142.33
"968","NAVAJO","Glacier",2002-06-09,5793.03
"969","NAVAJO","Glacier",2002-06-10,4307.51
"970","NAVAJO","Glacier",2002-06-11,3680.59
"971","NAVAJO","Glacier",2002-06-12,3011.07
"972","NAVAJO","Glacier",2002-06-13,3225.76
"973","NAVAJO","Glacier",2002-06-14,3500.39
"974","NAVAJO","Glacier",2002-06-15,1863.81
"975","NAVAJO","Glacier",2002-06-16,3585.23
"976","NAVAJO","Glacier",2002-06-17,4468.19
"977","NAVAJO","Glacier",2002-06-18,3858.27
"978","NAVAJO","Glacier",2002-06-19,4244.35
"979","NAVAJO","Glacier",2002-06-20,5261.45
"980","NAVAJO","Glacier",2002-06-21,4614.31
"981","NAVAJO","Glacier",2002-06-22,5205.63
"982","NAVAJO","Glacier",2002-06-23,4737.5
"983","NAVAJO","Glacier",2002-06-24,4688.3
"984","NAVAJO","Glacier",2002-06-25,4641.81
"985","NAVAJO","Glacier",2002-06-26,4085.51
"986","NAVAJO","Glacier",2002-06-27,3495.09
"987","NAVAJO","Glacier",2002-06-28,3746.8
"988","NAVAJO","Glacier",2002-06-29,4576.65
"989","NAVAJO","Glacier",2002-06-30,4063.39
"990","NAVAJO","Glacier",2002-07-01,4624.15
"991","NAVAJO","Glacier",2002-07-02,3884.04
"992","NAVAJO","Glacier",2002-07-03,3616.53
"993","NAVAJO","Glacier",2002-07-04,4592.69
"994","NAVAJO","Glacier",2002-07-05,4841.76
"995","NAVAJO","Glacier",2002-07-06,4983.22
"996","NAVAJO","Glacier",2002-07-07,4529.3
"997","NAVAJO","Glacier",2002-07-08,5230.28
"998","NAVAJO","Glacier",2002-07-09,4849.82
"999","NAVAJO","Glacier",2002-07-10,5507.33
"1000","NAVAJO","Glacier",2002-07-11,5000.85
"1001","NAVAJO","Glacier",2002-07-12,4522.34
"1002","NAVAJO","Glacier",2002-07-13,4610.92
"1003","NAVAJO","Glacier",2002-07-14,4645.61
"1004","NAVAJO","Glacier",2002-07-15,4967.34
"1005","NAVAJO","Glacier",2002-07-16,4748.62
"1006","NAVAJO","Glacier",2002-07-17,4706.94
"1007","NAVAJO","Glacier",2002-07-18,4993.57
"1008","NAVAJO","Glacier",2002-07-19,5266.2
"1009","NAVAJO","Glacier",2002-07-20,8308.78
"1010","NAVAJO","Glacier",2002-07-21,6439.29
"1011","NAVAJO","Glacier",2002-07-22,4871.16
"1012","NAVAJO","Glacier",2002-07-23,5238.97
"1013","NAVAJO","Glacier",2002-07-24,5682.52
"1014","NAVAJO","Glacier",2002-07-25,5170.96
"1015","NAVAJO","Glacier",2002-07-26,3814.31
"1016","NAVAJO","Glacier",2002-07-27,3710.02
"1017","NAVAJO","Glacier",2002-07-28,4158.15
"1018","NAVAJO","Glacier",2002-07-29,4416.87
"1019","NAVAJO","Glacier",2002-07-30,4493.12
"1020","NAVAJO","Glacier",2002-08-01,4112.24
"1021","NAVAJO","Glacier",2002-08-02,4786.73
"1022","NAVAJO","Glacier",2002-08-03,5287.86
"1023","NAVAJO","Glacier",2002-08-04,5355.77
"1024","NAVAJO","Glacier",2002-08-05,7508.65
"1025","NAVAJO","Glacier",2002-08-06,5288.56
"1026","NAVAJO","Glacier",2002-08-07,5246.8
